,0,1,2,3,4
6237,23-04-2019,2:00am to 2:30am,0,0,Not Confirmed
6238,23-04-2019,2:30am to 3:00am,0,0,Not Confirmed
6239,23-04-2019,3:00am to 3:30am,0,0,Not Confirmed
6240,23-04-2019,8:30am to 9:00am,Bass L30A,Portia.Huffman@yale.edu,Confirmed
6241,23-04-2019,9:00am to 9:30am,Bass L30A,Devon.Saad@yale.edu,Confirmed
6242,23-04-2019,9:30am to 10:00am,Bass L30A,Onita.Takacs@yale.edu,Confirmed
6243,23-04-2019,10:00am to 10:30am,Bass L30A,Starla.Ballinger@yale.edu,Confirmed
6244,23-04-2019,10:30am to 11:00am,Bass L30A,Sherilyn.Takacs@yale.edu,Confirmed
6245,23-04-2019,11:00am to 11:30am,Bass L30A,Joleen.Henn@yale.edu,Confirmed
6246,23-04-2019,11:30am to 12:00pm,Bass L30A,Kyung.Henn@yale.edu,Confirmed
6247,23-04-2019,12:00pm to 12:30pm,Bass L30A,Maurita.Henn@yale.edu,Confirmed
6248,23-04-2019,12:30pm to 1:00pm,Bass L30A,Trinity.Luk@yale.edu,Confirmed
6249,23-04-2019,1:00pm to 1:30pm,Bass L30A,Janet.Luk@yale.edu,Confirmed
6250,23-04-2019,1:30pm to 2:00pm,Bass L30A,Kyung.Mento@yale.edu,Confirmed
6251,23-04-2019,2:00pm to 2:30pm,Bass L30A,Portia.Casiano@yale.edu,Confirmed
6252,23-04-2019,2:30pm to 3:00pm,Bass L30A,Devon.Dates@yale.edu,Confirmed
6253,23-04-2019,3:00pm to 3:30pm,Bass L30A,Devona.Stanhope@yale.edu,Confirmed
6254,23-04-2019,3:30pm to 4:00pm,Bass L30A,Theodore.Saad@yale.edu,Confirmed
6255,23-04-2019,4:00pm to 4:30pm,Bass L30A,Theodore.Casiano@yale.edu,Confirmed
6256,23-04-2019,4:30pm to 5:00pm,Bass L30A,Joleen.Ballinger@yale.edu,Confirmed
6257,23-04-2019,5:00pm to 5:30pm,Bass L30A,Julianne.Bungard@yale.edu,Confirmed
6258,23-04-2019,5:30pm to 6:00pm,Bass L30A,Onita.Colorado@yale.edu,Confirmed
6259,23-04-2019,6:00pm to 6:30pm,Bass L30A,Regine.Mento@yale.edu,Confirmed
6260,23-04-2019,6:30pm to 7:00pm,Bass L30A,Joleen.Luk@yale.edu,Confirmed
6261,23-04-2019,7:00pm to 7:30pm,Bass L30A,Caren.Stanhope@yale.edu,Confirmed
6262,23-04-2019,7:30pm to 8:00pm,Bass L30A,Starla.Dates@yale.edu,Confirmed
6263,23-04-2019,8:00pm to 8:30pm,Bass L30A,Regine.Saad@yale.edu,Confirmed
6264,23-04-2019,8:30pm to 9:00pm,Bass L30A,Onita.Stanhope@yale.edu,Confirmed
6265,23-04-2019,9:00pm to 9:30pm,Bass L30A,Sari.Casiano@yale.edu,Confirmed
6266,23-04-2019,9:30pm to 10:00pm,Bass L30A,Chantel.Stanhope@yale.edu,Confirmed
6267,23-04-2019,10:00pm to 10:30pm,Bass L30A,Regine.Huffman@yale.edu,Confirmed
6268,23-04-2019,10:30pm to 11:00pm,Bass L30A,Regine.Ballinger@yale.edu,Confirmed
6269,23-04-2019,11:00pm to 11:30pm,Bass L30A,Regine.Stanhope@yale.edu,Confirmed
6270,23-04-2019,11:30pm to 11:59pm,Bass L30A,Regine.Colorado@yale.edu,Confirmed
6271,24-04-2019,12:00am to 12:30am,Bass L30A,Maurita.Casiano@yale.edu,Confirmed
6272,24-04-2019,12:30am to 1:00am,Bass L30A,Maurita.Huffman@yale.edu,Confirmed
6273,24-04-2019,1:00am to 1:30am,Bass L30A,Theodore.Luk@yale.edu,Confirmed
6274,24-04-2019,1:30am to 2:00am,0,0,Not Confirmed
6275,24-04-2019,2:00am to 2:30am,0,0,Not Confirmed
6276,24-04-2019,2:30am to 3:00am,0,0,Not Confirmed
6277,24-04-2019,3:00am to 3:30am,0,0,Not Confirmed
6278,24-04-2019,8:30am to 9:00am,Bass L30A,Portia.Paugh@yale.edu,Confirmed
6279,24-04-2019,9:00am to 9:30am,Bass L30A,Devon.Paugh@yale.edu,Confirmed
6280,24-04-2019,9:30am to 10:00am,Bass L30A,Jane.Bungard@yale.edu,Confirmed
6281,24-04-2019,10:00am to 10:30am,Bass L30A,Caren.Takacs@yale.edu,Confirmed
6282,24-04-2019,10:30am to 11:00am,Bass L30A,Nakesha.Huffman@yale.edu,Confirmed
6283,24-04-2019,11:00am to 11:30am,Bass L30A,Temika.Henn@yale.edu,Confirmed
6284,24-04-2019,11:30am to 12:00pm,Bass L30A,Lorna.Takacs@yale.edu,Confirmed
6285,24-04-2019,12:00pm to 12:30pm,Bass L30A,Nakesha.Takacs@yale.edu,Confirmed
6286,24-04-2019,12:30pm to 1:00pm,Bass L30A,Onita.Casiano@yale.edu,Confirmed
6287,24-04-2019,1:00pm to 1:30pm,Bass L30A,Devona.Dates@yale.edu,Confirmed
6288,24-04-2019,1:30pm to 2:00pm,Bass L30A,Theodore.Bungard@yale.edu,Confirmed
6289,24-04-2019,2:00pm to 2:30pm,Bass L30A,Jamey.Luk@yale.edu,Confirmed
6290,24-04-2019,2:30pm to 3:00pm,Bass L30A,Jamey.Colorado@yale.edu,Confirmed
6291,24-04-2019,3:00pm to 3:30pm,Bass L30A,Portia.Casiano@yale.edu,Confirmed
6292,24-04-2019,3:30pm to 4:00pm,Bass L30A,Janet.Takacs@yale.edu,Confirmed
6293,24-04-2019,4:00pm to 4:30pm,Bass L30A,Kyung.Ballinger@yale.edu,Confirmed
6294,24-04-2019,4:30pm to 5:00pm,Bass L30A,Temika.Mento@yale.edu,Confirmed
6295,24-04-2019,5:00pm to 5:30pm,Bass L30A,Nakesha.Dates@yale.edu,Confirmed
6296,24-04-2019,5:30pm to 6:00pm,Bass L30A,Devon.Colorado@yale.edu,Confirmed
6297,24-04-2019,6:00pm to 6:30pm,Bass L30A,Theodore.Paugh@yale.edu,Confirmed
6298,24-04-2019,6:30pm to 7:00pm,Bass L30A,Regine.Stanhope@yale.edu,Confirmed
6299,24-04-2019,7:00pm to 7:30pm,Bass L30A,Regine.Mento@yale.edu,Confirmed
6300,24-04-2019,7:30pm to 8:00pm,Bass L30A,Onita.Paugh@yale.edu,Confirmed
6301,24-04-2019,8:00pm to 8:30pm,Bass L30A,Caren.Luk@yale.edu,Confirmed
6302,24-04-2019,8:30pm to 9:00pm,Bass L30A,Starla.Dates@yale.edu,Confirmed
6303,24-04-2019,9:00pm to 9:30pm,Bass L30A,Imogene.Colorado@yale.edu,Confirmed
6304,24-04-2019,9:30pm to 10:00pm,Bass L30A,Lorna.Dates@yale.edu,Confirmed
6305,24-04-2019,10:00pm to 10:30pm,Bass L30A,Portia.Mento@yale.edu,Confirmed
6306,24-04-2019,10:30pm to 11:00pm,Bass L30A,Devona.Mento@yale.edu,Confirmed
6307,24-04-2019,11:00pm to 11:30pm,Bass L30A,Caren.Ballinger@yale.edu,Confirmed
6308,24-04-2019,11:30pm to 11:59pm,Bass L30A,Starla.Luk@yale.edu,Confirmed
6309,25-04-2019,12:00am to 12:30am,Bass L30A,Jamey.Henn@yale.edu,Confirmed
6310,25-04-2019,12:30am to 1:00am,Bass L30A,Janet.Dates@yale.edu,Confirmed
6311,25-04-2019,1:00am to 1:30am,Bass L30A,Starla.Paugh@yale.edu,Confirmed
6312,25-04-2019,1:30am to 2:00am,0,0,Not Confirmed
6313,25-04-2019,2:00am to 2:30am,0,0,Not Confirmed
6314,25-04-2019,2:30am to 3:00am,0,0,Not Confirmed
6315,25-04-2019,3:00am to 3:30am,0,0,Not Confirmed
6316,25-04-2019,8:30am to 9:00am,Bass L30A,Sherilyn.Ballinger@yale.edu,Confirmed
6317,25-04-2019,9:00am to 9:30am,Bass L30A,Lorna.Takacs@yale.edu,Confirmed
6318,25-04-2019,9:30am to 10:00am,Bass L30A,Sherilyn.Saad@yale.edu,Confirmed
6319,25-04-2019,10:00am to 10:30am,Bass L30A,Maurita.Bungard@yale.edu,Confirmed
6320,25-04-2019,10:30am to 11:00am,Bass L30A,Regine.Takacs@yale.edu,Confirmed
6321,25-04-2019,11:00am to 11:30am,Bass L30A,Devona.Saad@yale.edu,Confirmed
6322,25-04-2019,11:30am to 12:00pm,Bass L30A,Janet.Colorado@yale.edu,Confirmed
6323,25-04-2019,12:00pm to 12:30pm,Bass L30A,Devon.Casiano@yale.edu,Confirmed
6324,25-04-2019,12:30pm to 1:00pm,Bass L30A,Starla.Stanhope@yale.edu,Confirmed
6325,25-04-2019,1:00pm to 1:30pm,Bass L30A,Trinity.Luk@yale.edu,Confirmed
6326,25-04-2019,1:30pm to 2:00pm,Bass L30A,Devon.Colorado@yale.edu,Confirmed
6327,25-04-2019,2:00pm to 2:30pm,Bass L30A,Odell.Casiano@yale.edu,Confirmed
6328,25-04-2019,2:30pm to 3:00pm,Bass L30A,Jane.Huffman@yale.edu,Confirmed
6329,25-04-2019,3:00pm to 3:30pm,Bass L30A,Janet.Stanhope@yale.edu,Confirmed
6330,25-04-2019,3:30pm to 4:00pm,Bass L30A,Chantel.Ballinger@yale.edu,Confirmed
6331,25-04-2019,4:00pm to 4:30pm,Bass L30A,Jamey.Huffman@yale.edu,Confirmed
6332,25-04-2019,4:30pm to 5:00pm,Bass L30A,Starla.Colorado@yale.edu,Confirmed
6333,25-04-2019,5:00pm to 5:30pm,Bass L30A,Regine.Paugh@yale.edu,Confirmed
6334,25-04-2019,5:30pm to 6:00pm,Bass L30A,Devon.Paugh@yale.edu,Confirmed
6335,25-04-2019,6:00pm to 6:30pm,Bass L30A,Theodore.Casiano@yale.edu,Confirmed
6336,25-04-2019,6:30pm to 7:00pm,Bass L30A,Chantel.Takacs@yale.edu,Confirmed
6337,25-04-2019,7:00pm to 7:30pm,Bass L30A,Brenton.Casiano@yale.edu,Confirmed
6338,25-04-2019,7:30pm to 8:00pm,Bass L30A,Maurita.Luk@yale.edu,Confirmed
6339,25-04-2019,8:00pm to 8:30pm,Bass L30A,Sari.Saad@yale.edu,Confirmed
6340,25-04-2019,8:30pm to 9:00pm,Bass L30A,Imogene.Luk@yale.edu,Confirmed
6341,25-04-2019,9:00pm to 9:30pm,Bass L30A,Theodore.Stanhope@yale.edu,Confirmed
6342,25-04-2019,9:30pm to 10:00pm,Bass L30A,Caren.Huffman@yale.edu,Confirmed
6343,25-04-2019,10:00pm to 10:30pm,Bass L30A,Julianne.Bungard@yale.edu,Confirmed
6344,25-04-2019,10:30pm to 11:00pm,Bass L30A,Joleen.Ballinger@yale.edu,Confirmed
6345,25-04-2019,11:00pm to 11:30pm,Bass L30A,Sherilyn.Luk@yale.edu,Confirmed
6346,25-04-2019,11:30pm to 11:59pm,Bass L30A,Odell.Bungard@yale.edu,Confirmed
6347,26-04-2019,12:00am to 12:30am,Bass L30A,Odell.Dates@yale.edu,Confirmed
6348,26-04-2019,12:30am to 1:00am,Bass L30A,Jane.Huffman@yale.edu,Confirmed
6349,26-04-2019,1:00am to 1:30am,Bass L30A,Jane.Saad@yale.edu,Confirmed
6350,26-04-2019,1:30am to 2:00am,Bass L30A,Devona.Stanhope@yale.edu,Confirmed
6351,26-04-2019,2:00am to 2:30am,Bass L30A,Nakesha.Henn@yale.edu,Confirmed
6352,26-04-2019,2:30am to 3:00am,0,0,Not Confirmed
6353,26-04-2019,3:00am to 3:30am,0,0,Not Confirmed
6354,26-04-2019,8:30am to 9:00am,Bass L30A,Nakesha.Bungard@yale.edu,Confirmed
6355,26-04-2019,9:00am to 9:30am,Bass L30A,Theodore.Bungard@yale.edu,Confirmed
6356,26-04-2019,9:30am to 10:00am,Bass L30A,Temika.Stanhope@yale.edu,Confirmed
6357,26-04-2019,10:00am to 10:30am,Bass L30A,Jane.Takacs@yale.edu,Confirmed
6358,26-04-2019,10:30am to 11:00am,Bass L30A,Brenton.Bungard@yale.edu,Confirmed
6359,26-04-2019,11:00am to 11:30am,Bass L30A,Sherilyn.Luk@yale.edu,Confirmed
6360,26-04-2019,11:30am to 12:00pm,Bass L30A,Temika.Dates@yale.edu,Confirmed
6361,26-04-2019,12:00pm to 12:30pm,Bass L30A,Sari.Mento@yale.edu,Confirmed
6362,26-04-2019,12:30pm to 1:00pm,Bass L30A,Brenton.Stanhope@yale.edu,Confirmed
6363,26-04-2019,1:00pm to 1:30pm,Bass L30A,Kyung.Bungard@yale.edu,Confirmed
6364,26-04-2019,1:30pm to 2:00pm,Bass L30A,Maurita.Saad@yale.edu,Confirmed
6365,26-04-2019,2:00pm to 2:30pm,Bass L30A,Joleen.Luk@yale.edu,Confirmed
6366,26-04-2019,2:30pm to 3:00pm,Bass L30A,Jamey.Huffman@yale.edu,Confirmed
6367,26-04-2019,3:00pm to 3:30pm,Bass L30A,Imogene.Henn@yale.edu,Confirmed
6368,26-04-2019,3:30pm to 4:00pm,Bass L30A,Starla.Luk@yale.edu,Confirmed
6369,26-04-2019,4:00pm to 4:30pm,Bass L30A,Lorna.Bungard@yale.edu,Confirmed
6370,26-04-2019,4:30pm to 5:00pm,Bass L30A,Caren.Bungard@yale.edu,Confirmed
6371,26-04-2019,5:00pm to 5:30pm,Bass L30A,Sari.Dates@yale.edu,Confirmed
6372,26-04-2019,5:30pm to 6:00pm,Bass L30A,Janet.Huffman@yale.edu,Confirmed
6373,26-04-2019,6:00pm to 6:30pm,Bass L30A,Jane.Casiano@yale.edu,Confirmed
6374,26-04-2019,6:30pm to 7:00pm,Bass L30A,Julianne.Dates@yale.edu,Confirmed
6375,26-04-2019,7:00pm to 7:30pm,Bass L30A,Portia.Colorado@yale.edu,Confirmed
6376,26-04-2019,7:30pm to 8:00pm,Bass L30A,Chantel.Bungard@yale.edu,Confirmed
6377,26-04-2019,8:00pm to 8:30pm,Bass L30A,Kyung.Casiano@yale.edu,Confirmed
6378,26-04-2019,8:30pm to 9:00pm,Bass L30A,Chantel.Mento@yale.edu,Confirmed
6379,26-04-2019,9:00pm to 9:30pm,Bass L30A,Theodore.Henn@yale.edu,Confirmed
6380,26-04-2019,9:30pm to 10:00pm,Bass L30A,Lorna.Paugh@yale.edu,Confirmed
6381,26-04-2019,10:00pm to 10:30pm,Bass L30A,Brenton.Takacs@yale.edu,Confirmed
6382,26-04-2019,10:30pm to 11:00pm,Bass L30A,Odell.Bungard@yale.edu,Confirmed
6383,26-04-2019,11:00pm to 11:30pm,Bass L30A,Starla.Dates@yale.edu,Confirmed
6384,26-04-2019,11:30pm to 11:59pm,0,0,Not Confirmed
6385,27-04-2019,12:00am to 12:30am,0,0,Not Confirmed
6386,27-04-2019,12:30am to 1:00am,0,0,Not Confirmed
6387,27-04-2019,1:00am to 1:30am,0,0,Not Confirmed
6388,27-04-2019,1:30am to 2:00am,0,0,Not Confirmed
6389,27-04-2019,2:00am to 2:30am,0,0,Not Confirmed
6390,27-04-2019,2:30am to 3:00am,0,0,Not Confirmed
6391,27-04-2019,3:00am to 3:30am,0,0,Not Confirmed
6392,27-04-2019,8:30am to 9:00am,0,0,Not Confirmed
6393,27-04-2019,9:00am to 9:30am,0,0,Not Confirmed
6394,27-04-2019,9:30am to 10:00am,0,0,Not Confirmed
6395,27-04-2019,10:00am to 10:30am,Bass L30A,Nakesha.Dates@yale.edu,Confirmed
6396,27-04-2019,10:30am to 11:00am,Bass L30A,Devon.Stanhope@yale.edu,Confirmed
6397,27-04-2019,11:00am to 11:30am,Bass L30A,Sari.Colorado@yale.edu,Confirmed
6398,27-04-2019,11:30am to 12:00pm,Bass L30A,Starla.Stanhope@yale.edu,Confirmed
6399,27-04-2019,12:00pm to 12:30pm,Bass L30A,Regine.Casiano@yale.edu,Confirmed
6400,27-04-2019,12:30pm to 1:00pm,Bass L30A,Regine.Saad@yale.edu,Confirmed
6401,27-04-2019,1:00pm to 1:30pm,Bass L30A,Julianne.Dates@yale.edu,Confirmed
6402,27-04-2019,1:30pm to 2:00pm,Bass L30A,Trinity.Saad@yale.edu,Confirmed
6403,27-04-2019,2:00pm to 2:30pm,Bass L30A,Devon.Colorado@yale.edu,Confirmed
6404,27-04-2019,2:30pm to 3:00pm,Bass L30A,Chantel.Ballinger@yale.edu,Confirmed
6405,27-04-2019,3:00pm to 3:30pm,Bass L30A,Devon.Luk@yale.edu,Confirmed
6406,27-04-2019,3:30pm to 4:00pm,Bass L30A,Temika.Huffman@yale.edu,Confirmed
6407,27-04-2019,4:00pm to 4:30pm,Bass L30A,Starla.Saad@yale.edu,Confirmed
6408,27-04-2019,4:30pm to 5:00pm,Bass L30A,Trinity.Paugh@yale.edu,Confirmed
6409,27-04-2019,5:00pm to 5:30pm,Bass L30A,Starla.Takacs@yale.edu,Confirmed
6410,27-04-2019,5:30pm to 6:00pm,Bass L30A,Temika.Stanhope@yale.edu,Confirmed
6411,27-04-2019,6:00pm to 6:30pm,Bass L30A,Kyung.Henn@yale.edu,Confirmed
6412,27-04-2019,6:30pm to 7:00pm,Bass L30A,Caren.Takacs@yale.edu,Confirmed
6413,27-04-2019,7:00pm to 7:30pm,Bass L30A,Theodore.Mento@yale.edu,Confirmed
6414,27-04-2019,7:30pm to 8:00pm,Bass L30A,Caren.Colorado@yale.edu,Confirmed
6415,27-04-2019,8:00pm to 8:30pm,Bass L30A,Trinity.Luk@yale.edu,Confirmed
6416,27-04-2019,8:30pm to 9:00pm,Bass L30A,Sari.Huffman@yale.edu,Confirmed
6417,27-04-2019,9:00pm to 9:30pm,Bass L30A,Sari.Stanhope@yale.edu,Confirmed
6418,27-04-2019,9:30pm to 10:00pm,Bass L30A,Joleen.Takacs@yale.edu,Confirmed
6419,27-04-2019,10:00pm to 10:30pm,Bass L30A,Jamey.Henn@yale.edu,Confirmed
6420,27-04-2019,10:30pm to 11:00pm,Bass L30A,Jane.Henn@yale.edu,Confirmed
6421,27-04-2019,11:00pm to 11:30pm,Bass L30A,Chantel.Mento@yale.edu,Confirmed
6422,27-04-2019,11:30pm to 11:59pm,0,0,Not Confirmed
6423,28-04-2019,12:00am to 12:30am,0,0,Not Confirmed
6424,28-04-2019,12:30am to 1:00am,0,0,Not Confirmed
6425,28-04-2019,1:00am to 1:30am,0,0,Not Confirmed
6426,28-04-2019,1:30am to 2:00am,0,0,Not Confirmed
6427,28-04-2019,2:00am to 2:30am,0,0,Not Confirmed
6428,28-04-2019,2:30am to 3:00am,0,0,Not Confirmed
6429,28-04-2019,3:00am to 3:30am,0,0,Not Confirmed
6430,28-04-2019,8:30am to 9:00am,0,0,Not Confirmed
6431,28-04-2019,9:00am to 9:30am,0,0,Not Confirmed
6432,28-04-2019,9:30am to 10:00am,0,0,Not Confirmed
6433,28-04-2019,10:00am to 10:30am,0,0,Not Confirmed
6434,28-04-2019,10:30am to 11:00am,0,0,Not Confirmed
6435,28-04-2019,11:00am to 11:30am,0,0,Not Confirmed
6436,28-04-2019,11:30am to 12:00pm,0,0,Not Confirmed
6437,28-04-2019,12:00pm to 12:30pm,Bass L30A,Caren.Luk@yale.edu,Confirmed
6438,28-04-2019,12:30pm to 1:00pm,Bass L30A,Maurita.Henn@yale.edu,Confirmed
6439,28-04-2019,1:00pm to 1:30pm,Bass L30A,Odell.Huffman@yale.edu,Confirmed
6440,28-04-2019,1:30pm to 2:00pm,Bass L30A,Caren.Ballinger@yale.edu,Confirmed
6441,28-04-2019,2:00pm to 2:30pm,Bass L30A,Temika.Huffman@yale.edu,Confirmed
6442,28-04-2019,2:30pm to 3:00pm,Bass L30A,Portia.Colorado@yale.edu,Confirmed
6443,28-04-2019,3:00pm to 3:30pm,Bass L30A,Onita.Ballinger@yale.edu,Confirmed
6444,28-04-2019,3:30pm to 4:00pm,Bass L30A,Temika.Henn@yale.edu,Confirmed
6445,28-04-2019,4:00pm to 4:30pm,Bass L30A,Sherilyn.Stanhope@yale.edu,Confirmed
6446,28-04-2019,4:30pm to 5:00pm,Bass L30A,Jamey.Ballinger@yale.edu,Confirmed
6447,28-04-2019,5:00pm to 5:30pm,Bass L30A,Chantel.Colorado@yale.edu,Confirmed
6448,28-04-2019,5:30pm to 6:00pm,Bass L30A,Janet.Huffman@yale.edu,Confirmed
6449,28-04-2019,6:00pm to 6:30pm,Bass L30A,Chantel.Luk@yale.edu,Confirmed
6450,28-04-2019,6:30pm to 7:00pm,Bass L30A,Regine.Dates@yale.edu,Confirmed
6451,28-04-2019,7:00pm to 7:30pm,Bass L30A,Sherilyn.Casiano@yale.edu,Confirmed
6452,28-04-2019,7:30pm to 8:00pm,Bass L30A,Theodore.Henn@yale.edu,Confirmed
6453,28-04-2019,8:00pm to 8:30pm,Bass L30A,Jane.Mento@yale.edu,Confirmed
6454,28-04-2019,8:30pm to 9:00pm,Bass L30A,Brenton.Henn@yale.edu,Confirmed
6455,28-04-2019,9:00pm to 9:30pm,Bass L30A,Regine.Ballinger@yale.edu,Confirmed
6456,28-04-2019,9:30pm to 10:00pm,Bass L30A,Lorna.Casiano@yale.edu,Confirmed
6457,28-04-2019,10:00pm to 10:30pm,Bass L30A,Odell.Mento@yale.edu,Confirmed
6458,28-04-2019,10:30pm to 11:00pm,Bass L30A,Brenton.Bungard@yale.edu,Confirmed
6459,28-04-2019,11:00pm to 11:30pm,Bass L30A,Sherilyn.Saad@yale.edu,Confirmed
6460,28-04-2019,11:30pm to 11:59pm,Bass L30A,Kyung.Paugh@yale.edu,Confirmed
6461,29-04-2019,12:00am to 12:30am,Bass L30A,Starla.Dates@yale.edu,Confirmed
6462,29-04-2019,12:30am to 1:00am,Bass L30A,Jane.Mento@yale.edu,Confirmed
6463,29-04-2019,1:00am to 1:30am,Bass L30A,Regine.Takacs@yale.edu,Confirmed
6464,29-04-2019,1:30am to 2:00am,Bass L30A,Brenton.Henn@yale.edu,Confirmed
6465,29-04-2019,2:00am to 2:30am,Bass L30A,Julianne.Casiano@yale.edu,Confirmed
6466,29-04-2019,2:30am to 3:00am,0,0,Not Confirmed
6467,29-04-2019,3:00am to 3:30am,0,0,Not Confirmed
6468,29-04-2019,8:30am to 9:00am,Bass L30A,Imogene.Paugh@yale.edu,Confirmed
6469,29-04-2019,9:00am to 9:30am,Bass L30A,Imogene.Saad@yale.edu,Confirmed
6470,29-04-2019,9:30am to 10:00am,Bass L30A,Kyung.Ballinger@yale.edu,Confirmed
6471,29-04-2019,10:00am to 10:30am,Bass L30A,Kyung.Luk@yale.edu,Confirmed
6472,29-04-2019,10:30am to 11:00am,Bass L30A,Jane.Bungard@yale.edu,Confirmed
6473,29-04-2019,11:00am to 11:30am,Bass L30A,Brenton.Saad@yale.edu,Confirmed
6474,29-04-2019,11:30am to 12:00pm,Bass L30A,Brenton.Luk@yale.edu,Confirmed
6475,29-04-2019,12:00pm to 12:30pm,Bass L30A,Sherilyn.Mento@yale.edu,Confirmed
6476,29-04-2019,12:30pm to 1:00pm,Bass L30A,Lorna.Mento@yale.edu,Confirmed
6477,29-04-2019,1:00pm to 1:30pm,Bass L30A,Odell.Mento@yale.edu,Confirmed
6478,29-04-2019,1:30pm to 2:00pm,Bass L30A,Starla.Casiano@yale.edu,Confirmed
6479,29-04-2019,2:00pm to 2:30pm,Bass L30A,Caren.Henn@yale.edu,Confirmed
6480,29-04-2019,2:30pm to 3:00pm,Bass L30A,Portia.Mento@yale.edu,Confirmed
6481,29-04-2019,3:00pm to 3:30pm,Bass L30A,Devona.Colorado@yale.edu,Confirmed
6482,29-04-2019,3:30pm to 4:00pm,Bass L30A,Jane.Stanhope@yale.edu,Confirmed
6483,29-04-2019,4:00pm to 4:30pm,Bass L30A,Janet.Henn@yale.edu,Confirmed
6484,29-04-2019,4:30pm to 5:00pm,Bass L30A,Chantel.Luk@yale.edu,Confirmed
6485,29-04-2019,5:00pm to 5:30pm,Bass L30A,Devon.Stanhope@yale.edu,Confirmed
6486,29-04-2019,5:30pm to 6:00pm,Bass L30A,Nakesha.Mento@yale.edu,Confirmed
6487,29-04-2019,6:00pm to 6:30pm,Bass L30A,Portia.Huffman@yale.edu,Confirmed
6488,29-04-2019,6:30pm to 7:00pm,Bass L30A,Chantel.Bungard@yale.edu,Confirmed
6489,29-04-2019,7:00pm to 7:30pm,Bass L30A,Sari.Ballinger@yale.edu,Confirmed
6490,29-04-2019,7:30pm to 8:00pm,Bass L30A,Brenton.Casiano@yale.edu,Confirmed
6491,29-04-2019,8:00pm to 8:30pm,Bass L30A,Portia.Takacs@yale.edu,Confirmed
6492,29-04-2019,8:30pm to 9:00pm,Bass L30A,Temika.Henn@yale.edu,Confirmed
6493,29-04-2019,9:00pm to 9:30pm,Bass L30A,Odell.Colorado@yale.edu,Confirmed
6494,29-04-2019,9:30pm to 10:00pm,Bass L30A,Joleen.Ballinger@yale.edu,Confirmed
6495,29-04-2019,10:00pm to 10:30pm,Bass L30A,Portia.Henn@yale.edu,Confirmed
6496,29-04-2019,10:30pm to 11:00pm,Bass L30A,Regine.Luk@yale.edu,Confirmed
6497,29-04-2019,11:00pm to 11:30pm,Bass L30A,Chantel.Stanhope@yale.edu,Confirmed
6498,29-04-2019,11:30pm to 11:59pm,Bass L30A,Joleen.Saad@yale.edu,Confirmed
6499,30-04-2019,12:00am to 12:30am,Bass L30A,Devona.Paugh@yale.edu,Confirmed
6500,30-04-2019,12:30am to 1:00am,Bass L30A,Chantel.Paugh@yale.edu,Confirmed
6501,30-04-2019,1:00am to 1:30am,Bass L30A,Sherilyn.Henn@yale.edu,Confirmed
6502,30-04-2019,1:30am to 2:00am,Bass L30A,Onita.Henn@yale.edu,Confirmed
6503,30-04-2019,2:00am to 2:30am,Bass L30A,Imogene.Huffman@yale.edu,Confirmed
6504,30-04-2019,2:30am to 3:00am,0,0,Not Confirmed
6505,30-04-2019,3:00am to 3:30am,0,0,Not Confirmed
6506,30-04-2019,8:30am to 9:00am,Bass L30A,Regine.Takacs@yale.edu,Confirmed
6507,30-04-2019,9:00am to 9:30am,Bass L30A,Devon.Dates@yale.edu,Confirmed
6508,30-04-2019,9:30am to 10:00am,Bass L30A,Sherilyn.Dates@yale.edu,Confirmed
6509,30-04-2019,10:00am to 10:30am,Bass L30A,Maurita.Stanhope@yale.edu,Confirmed
6510,30-04-2019,10:30am to 11:00am,Bass L30A,Julianne.Henn@yale.edu,Confirmed
6511,30-04-2019,11:00am to 11:30am,Bass L30A,Jamey.Takacs@yale.edu,Confirmed
6512,30-04-2019,11:30am to 12:00pm,Bass L30A,Maurita.Mento@yale.edu,Confirmed
6513,30-04-2019,12:00pm to 12:30pm,Bass L30A,Devon.Ballinger@yale.edu,Confirmed
6514,30-04-2019,12:30pm to 1:00pm,Bass L30A,Regine.Huffman@yale.edu,Confirmed
6515,30-04-2019,1:00pm to 1:30pm,Bass L30A,Joleen.Dates@yale.edu,Confirmed
6516,30-04-2019,1:30pm to 2:00pm,Bass L30A,Lorna.Ballinger@yale.edu,Confirmed
6517,30-04-2019,2:00pm to 2:30pm,Bass L30A,Trinity.Luk@yale.edu,Confirmed
6518,30-04-2019,2:30pm to 3:00pm,Bass L30A,Temika.Mento@yale.edu,Confirmed
6519,30-04-2019,3:00pm to 3:30pm,Bass L30A,Jamey.Casiano@yale.edu,Confirmed
6520,30-04-2019,3:30pm to 4:00pm,Bass L30A,Janet.Casiano@yale.edu,Confirmed
6521,30-04-2019,4:00pm to 4:30pm,Bass L30A,Caren.Colorado@yale.edu,Confirmed
6522,30-04-2019,4:30pm to 5:00pm,Bass L30A,Janet.Takacs@yale.edu,Confirmed
6523,30-04-2019,5:00pm to 5:30pm,Bass L30A,Jamey.Saad@yale.edu,Confirmed
6524,30-04-2019,5:30pm to 6:00pm,Bass L30A,Odell.Takacs@yale.edu,Confirmed
6525,30-04-2019,6:00pm to 6:30pm,Bass L30A,Jane.Paugh@yale.edu,Confirmed
6526,30-04-2019,6:30pm to 7:00pm,Bass L30A,Theodore.Dates@yale.edu,Confirmed
